Opcio,Steps,stiter,k,lamb,profits,execution time
4,9000,201,1,9.999999999999999E-6,80778,0.42
4,9000,201,1,9.999999999999999E-5,75418,0.411
4,9000,201,1,0.001,73622,0.427
4,9000,201,11,1.0E-7,82114,0.408
4,9000,201,11,1.0E-6,79150,0.409
4,9000,201,11,9.999999999999999E-6,77430,0.411
4,9000,201,11,9.999999999999999E-5,74560,0.412
4,9000,201,11,0.001,80204,0.416
4,9000,201,21,1.0E-7,73096,0.424
4,9000,201,21,1.0E-6,76708,0.439
4,9000,201,21,9.999999999999999E-6,79542,0.441
4,9000,201,21,9.999999999999999E-5,77350,0.406
4,9000,201,21,0.001,79874,0.443
4,9000,251,1,1.0E-7,79282,0.419
4,9000,251,1,1.0E-6,81180,0.405
4,9000,251,1,9.999999999999999E-6,80580,0.423
4,9000,251,1,9.999999999999999E-5,77174,0.41
4,9000,251,1,0.001,74926,0.431
4,9000,251,11,1.0E-7,77674,0.46
4,9000,251,11,1.0E-6,74460,0.562
4,9000,251,11,9.999999999999999E-6,80448,0.437
4,9000,251,11,9.999999999999999E-5,80518,0.506
4,9000,251,11,0.001,84288,0.518
4,9000,251,21,1.0E-7,74750,0.526
4,9000,251,21,1.0E-6,74226,0.497
4,9000,251,21,9.999999999999999E-6,79998,0.518
4,9000,251,21,9.999999999999999E-5,77364,0.502
4,9000,251,21,0.001,81974,0.481
4,10000,1,1,1.0E-7,78384,0.551
4,10000,1,1,1.0E-6,73802,0.563
4,10000,1,1,9.999999999999999E-6,81618,0.55
4,10000,1,1,9.999999999999999E-5,77000,0.561
4,10000,1,1,0.001,76844,0.564
4,10000,1,11,1.0E-7,80878,0.529
4,10000,1,11,1.0E-6,73550,0.521
4,10000,1,11,9.999999999999999E-6,74106,0.528
4,10000,1,11,9.999999999999999E-5,76710,0.516
4,10000,1,11,0.001,80750,0.776
4,10000,1,21,1.0E-7,74940,0.596
4,10000,1,21,1.0E-6,79216,0.548
4,10000,1,21,9.999999999999999E-6,76124,0.555
4,10000,1,21,9.999999999999999E-5,73420,0.491
4,10000,1,21,0.001,79262,0.51
4,10000,51,1,1.0E-7,74948,0.525
4,10000,51,1,1.0E-6,76940,0.528
4,10000,51,1,9.999999999999999E-6,74040,0.495
4,10000,51,1,9.999999999999999E-5,76788,0.49
4,10000,51,1,0.001,73904,0.507
4,10000,51,11,1.0E-7,77244,0.53
4,10000,51,11,1.0E-6,74182,0.495
4,10000,51,11,9.999999999999999E-6,74940,0.459
4,10000,51,11,9.999999999999999E-5,78850,0.49
4,10000,51,11,0.001,76810,0.499
4,10000,51,21,1.0E-7,80234,0.481
4,10000,51,21,1.0E-6,78682,0.504
4,10000,51,21,9.999999999999999E-6,73858,0.489
4,10000,51,21,9.999999999999999E-5,76968,0.508
4,10000,51,21,0.001,76498,0.479
4,10000,101,1,1.0E-7,74674,0.531
4,10000,101,1,1.0E-6,76050,0.487
4,10000,101,1,9.999999999999999E-6,79394,0.496
4,10000,101,1,9.999999999999999E-5,77420,0.483
4,10000,101,1,0.001,77564,0.501
4,10000,101,11,1.0E-7,75318,0.504
4,10000,101,11,1.0E-6,78956,0.502
4,10000,101,11,9.999999999999999E-6,75406,0.509
4,10000,101,11,9.999999999999999E-5,74576,0.503
4,10000,101,11,0.001,76226,0.52
4,10000,101,21,1.0E-7,79718,0.559
4,10000,101,21,1.0E-6,80262,0.507
4,10000,101,21,9.999999999999999E-6,76324,0.509
4,10000,101,21,9.999999999999999E-5,78950,0.516
4,10000,101,21,0.001,79554,0.501
4,10000,151,1,1.0E-7,70986,0.489
4,10000,151,1,1.0E-6,73548,0.483
4,10000,151,1,9.999999999999999E-6,70706,0.476
4,10000,151,1,9.999999999999999E-5,76250,0.49
4,10000,151,1,0.001,79258,0.473
4,10000,151,11,1.0E-7,82170,0.521
4,10000,151,11,1.0E-6,74678,0.553
4,10000,151,11,9.999999999999999E-6,75298,0.538
4,10000,151,11,9.999999999999999E-5,80848,0.507
4,10000,151,11,0.001,79446,0.502
4,10000,151,21,1.0E-7,73326,0.49
4,10000,151,21,1.0E-6,79376,0.481
4,10000,151,21,9.999999999999999E-6,80526,0.488
4,10000,151,21,9.999999999999999E-5,75290,0.518
4,10000,151,21,0.001,71682,0.489
4,10000,201,1,1.0E-7,74494,0.493
4,10000,201,1,1.0E-6,71422,0.524
4,10000,201,1,9.999999999999999E-6,76812,0.53
4,10000,201,1,9.999999999999999E-5,81902,0.495
4,10000,201,1,0.001,74982,0.498
4,10000,201,11,1.0E-7,76902,0.481
4,10000,201,11,1.0E-6,76082,0.506
4,10000,201,11,9.999999999999999E-6,79262,0.507
4,10000,201,11,9.999999999999999E-5,76080,0.493
4,10000,201,11,0.001,74250,0.501
4,10000,201,21,1.0E-7,71652,0.487
4,10000,201,21,1.0E-6,87382,0.492
4,10000,201,21,9.999999999999999E-6,76390,0.482
4,10000,201,21,9.999999999999999E-5,78310,0.497
4,10000,201,21,0.001,73240,0.482
4,10000,251,1,1.0E-7,75958,0.509
4,10000,251,1,1.0E-6,78162,0.485
4,10000,251,1,9.999999999999999E-6,80540,0.513
4,10000,251,1,9.999999999999999E-5,79176,0.511
4,10000,251,1,0.001,86910,0.508
4,10000,251,11,1.0E-7,78504,0.494
4,10000,251,11,1.0E-6,78012,0.517
4,10000,251,11,9.999999999999999E-6,80476,0.483
4,10000,251,11,9.999999999999999E-5,78038,0.505
4,10000,251,11,0.001,75644,0.508
4,10000,251,21,1.0E-7,78212,0.513
4,10000,251,21,1.0E-6,77132,0.521
4,10000,251,21,9.999999999999999E-6,83114,0.492
4,10000,251,21,9.999999999999999E-5,73370,0.517
4,10000,251,21,0.001,75326,0.509
